id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
68356747,,20400,20400,20400, 60 months,18.49,523.48,D,D5,Pilot,2 years,MORTGAGE,75000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356747,,credit_card,Credit card refinancing,725xx,AR,38.65,2,Sep-83,725,729,0,13,,22,0,24345,42.6,49,w,0,0,23166.25,23166.25,20400,2766.25,0,0,0,16-Oct,18930.43,,19-Mar,729,725,0,,1,Individual,,,,0,0,210761,2,3,1,1,7,42009,65,2,5,11037,53,57200,0,8,1,6,11093,21529,46,0,0,147,387,2,2,3,3,21,4,21,0,3,5,10,17,11,17,34,5,22,0,0,0,3,95.9,22.2,0,0,310057,67311,39900,90892,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68192805,,8000,8000,8000, 36 months,17.97,289.1,D,D4,,,MORTGAGE,33130,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68192805,,debt_consolidation,Debt consolidation,711xx,LA,11.52,1,May-94,665,669,1,16,,18,0,7610,27.4,26,w,0,0,4060.86,4060.86,2207.57,1241.66,0,611.63,110.0934,17-Jan,289.1,,17-Jun,514,510,0,46,1,Individual,,,,0,1082,207921,2,0,0,0,59,0,,4,5,2725,27,27800,1,1,3,5,12995,4275,38.9,0,0,103,259,0,0,1,26,44,0,16,1,1,7,3,6,3,17,22,7,18,0,0,0,4,92.3,0,0,0,249754,7610,7000,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68426783,,16000,16000,16000, 36 months,10.78,522.16,B,B4,Veterinarian,3 years,RENT,87500,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426783,,debt_consolidation,Debt consolidation,604xx,IL,13.74,0,8-Jan,695,699,0,,,13,0,21151,83.9,17,w,0,0,18706.17149,18706.17,16000,2706.17,0,0,0,18-Aug,3065.33,,19-Mar,719,715,0,,1,Individual,,,,0,0,31768,0,2,1,2,12,10617,37,1,1,6692,59,25200,1,0,1,3,2647,610,96.7,0,0,43,95,12,12,0,12,,12,,0,6,8,6,8,3,11,14,8,13,0,0,0,2,100,100,0,0,54200,31768,18500,29000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68376848,,18000,18000,18000, 36 months,7.91,563.31,A,A5,Mechanic,10+ years,MORTGAGE,80000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376848,,debt_consolidation,Debt consolidation,172xx,PA,15.56,0,2-Nov,740,744,0,,,5,0,20724,82.6,6,w,0,0,13499.66,13499.66,11521.3,1978.36,0,0,0,18-Jan,563.31,,19-Mar,514,510,0,,1,Individual,,,,0,70,84064,0,0,0,1,18,12162,68,0,2,12840,76,25100,1,0,0,3,16813,4376,82.6,0,0,18,157,23,18,1,23,,18,,0,3,3,3,3,1,3,4,3,5,0,0,0,0,100,66.7,0,0,125210,32886,25100,17981,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68537213,,35000,35000,35000, 36 months,9.17,1115.77,B,B2,Director,1 year,RENT,105000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537213,,debt_consolidation,Debt consolidation,322xx,FL,25.07,0,Jun-95,690,694,0,,,11,0,92939,85,26,w,0,0,37242.44,37242.44,35000,2242.44,0,0,0,16-Oct,28360.86,,16-Oct,719,715,0,,1,Individual,,,,0,0,103869,0,1,0,0,29,10930,63,0,1,25471,82,109300,0,0,0,1,10387,15361,85.8,0,0,128,246,17,17,1,17,,17,,0,8,8,8,11,3,10,22,8,11,0,0,0,0,100,75,0,0,126649,103869,108300,17349,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68393340,,13150,13150,13150, 36 months,5.32,396.01,A,A1,Paraprofessional ,1 year,RENT,40000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68393340,,major_purchase,Major purchase,770xx,TX,20.25,0,1-May,765,769,0,,,13,0,11221,20.1,17,w,0,0,14233.38127,14233.38,13150,1083.38,0,0,0,18-Sep,1966.79,,18-Sep,724,720,0,,1,Individual,,,,0,0,29071,1,5,0,1,15,17850,64,1,1,2558,35,55800,0,1,0,2,2236,43081,16.8,0,0,36,175,1,1,0,36,,,,0,6,7,6,9,5,8,12,7,13,0,0,0,1,100,0,0,0,83916,29071,51800,28116,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68486949,,5600,5600,5600, 36 months,9.17,178.53,B,B2,Business Coordinator III,8 years,RENT,48000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486949,,credit_card,Credit card refinancing,751xx,TX,19.85,0,Jul-95,660,664,0,26,,8,0,12503,64.8,68,w,0,0,6067.393708,6067.39,5600,467.39,0,0,0,17-Feb,3930.74,,19-Mar,694,690,0,,1,Individual,,,,0,0,21160,0,1,0,6,13,8657,72,1,2,8479,68,19300,0,0,0,8,2645,5467,67.1,0,0,122,245,12,12,1,12,26,,26,0,5,6,5,6,59,7,8,6,8,0,0,0,1,95.5,40,0,0,31300,21160,16600,12000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68341730,,23000,23000,23000, 36 months,9.8,739.99,B,B3,Feeder Driver,9 years,MORTGAGE,90247,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68341730,,credit_card,,230xx,VA,17.09,0,May-00,680,684,0,37,,11,0,21039,41.3,25,w,0,0,26429.03644,26429.04,23000,3429.04,0,0,0,18-Apr,7176.79,,19-Mar,714,710,0,,1,Individual,,,,0,0,186007,3,1,1,2,7,21499,86,4,4,9895,56,51000,0,0,2,6,16910,344,97.7,0,0,124,187,5,5,2,5,37,5,37,0,3,6,3,9,8,9,15,6,11,0,0,0,5,84,100,0,0,234163,42538,14800,25000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66405419,,12600,12600,12600, 60 months,14.85,298.77,C,C5,VP of Operations,1 year,MORTGAGE,175000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66405419,,credit_card,Debt consolidation,206xx,MD,11.75,0,Aug-89,690,694,0,,81,14,1,16659,47.5,25,w,0,0,13031.39,13031.39,12600,431.39,0,0,0,16-Mar,12758.61,,17-Sep,684,680,0,,1,Individual,,,,0,0,112859,2,4,2,4,6,96200,85,2,4,4651,76,35100,0,0,0,8,8061,12941,56.3,0,0,89,316,2,2,4,2,,23,,0,6,6,7,7,6,10,15,6,14,0,0,0,4,100,42.9,1,0,148478,112859,29600,113378,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68407153,,11000,11000,11000, 36 months,16.59,389.94,D,D2,Teacher,8 years,MORTGAGE,55000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68407153,,debt_consolidation,Debt consolidation,606xx,IL,16.85,0,Oct-00,735,739,0,,,6,0,5739,61.1,14,w,0,0,13579.46388,13579.46,11000,2579.46,0,0,0,17-Dec,4826.13,,19-Mar,704,700,0,,1,Individual,,,,0,0,260988,2,2,2,2,4,46985,99,0,1,5035,91,9400,1,1,6,4,43498,3661,61.1,0,0,51,182,15,4,3,15,,4,,0,2,2,2,5,4,2,6,2,6,0,0,0,2,100,50,0,0,271533,52824,9400,47275,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67889874,,4000,4000,4000, 36 months,11.99,132.84,C,C1,Secreatary 1,3 years,RENT,41501,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67889874,,debt_consolidation,Debt consolidation,113xx,NY,12.9,0,5-Nov,685,689,0,,,8,0,8485,36.3,12,w,0,0,4742.999583,4743,4000,743,0,0,0,18-Jun,1030.14,,19-Mar,694,690,0,,1,Individual,,,,0,972,82347,3,2,0,0,121,73862,126,4,5,2799,82,23400,0,0,0,5,10293,14592,34.9,0,0,121,32,1,1,0,2,,15,,0,5,6,5,5,6,6,6,6,8,0,0,0,4,100,0,0,0,83833,82347,22400,60433,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68341663,,20000,20000,20000, 60 months,13.44,459.58,C,C3,Administrative Manager ,9 years,MORTGAGE,75000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68341663,,debt_consolidation,,596xx,MT,20.67,0,4-Feb,715,719,1,,,16,0,18818,48.8,54,w,8917.39,8917.39,17426.71,17426.71,11082.61,6344.1,0,0,0,19-Feb,459.58,19-Apr,19-Mar,729,725,0,,1,Joint App,100000,16.4,Not Verified,0,0,300744,2,3,1,1,10,99376,67,3,4,6713,59,38600,1,7,3,5,18797,973,94.2,0,0,134,142,0,0,1,12,,0,,0,3,5,3,6,31,12,22,7,16,0,0,0,4,100,100,0,0,355426,118194,16700,115296,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68547380,,20000,20000,20000, 36 months,11.48,659.33,B,B5,General Manager,5 years,RENT,60000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547380,,debt_consolidation,Debt consolidation,234xx,VA,22.62,0,Dec-00,685,689,2,,,10,0,29929,61.5,20,w,0,0,23657.70147,23657.7,20000,3657.7,0,0,0,18-Sep,3250.36,,19-Mar,689,685,0,,1,Individual,,,,0,0,39394,1,1,0,1,17,9465,63,2,2,13008,62,48700,0,0,3,3,3939,14271,67.7,0,0,17,180,4,4,0,4,,4,,0,5,5,7,13,1,9,19,5,10,0,0,0,2,100,28.6,0,0,63700,39394,44200,15000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68516174,,10000,10000,10000, 36 months,9.17,318.79,B,B2,analyst,10+ years,MORTGAGE,59307,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516174,,credit_card,Credit card refinancing,440xx,OH,32.7,1,Oct-96,690,694,1,17,,17,0,24399,59.5,30,w,0,0,11502.49722,11502.5,10000,1502.5,0,0,0,18-Dec,638.18,,18-Dec,694,690,0,,1,Individual,,,,0,0,134518,2,3,1,2,4,18315,63,1,1,4960,61,41000,3,1,3,3,8407,4473,76.3,0,0,228,230,5,4,1,5,,4,17,0,4,10,4,11,7,13,22,11,17,0,0,0,2,93.3,75,0,0,197909,42714,18900,28935,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68436774,,18850,18850,18850, 36 months,21.48,714.83,E,E5,Social Worker,< 1 year,MORTGAGE,55000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436774,,debt_consolidation,Debt consolidation,894xx,NV,15.56,0,Jun-97,700,704,2,38,,11,0,6069,38.4,26,f,0,0,4304.22,4304.22,2323.07,1909.67,71.48,0,0,16-Aug,35.74,,17-Jul,504,500,0,57,1,Individual,,,,0,0,236037,5,1,2,3,2,31456,99,3,6,2127,79,15800,2,1,10,11,21458,5030,30.1,0,0,222,100,4,2,8,29,,2,,0,2,4,2,4,5,9,13,4,11,0,0,0,7,96.2,0,0,0,247115,37525,7200,31815,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67327688,,21000,21000,21000, 60 months,11.99,467.03,C,C1,research scientist,10+ years,MORTGAGE,82000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67327688,,debt_consolidation,Debt consolidation,146xx,NY,15.07,0,Sep-89,730,734,0,,,18,0,27092,35,34,w,0,0,22353.07,22353.07,21000,1353.07,0,0,0,16-Jul,20052.89,,18-Aug,714,710,0,,1,Individual,,,,0,0,129615,3,1,1,2,7,18450,92,5,11,7622,47,77300,0,3,1,13,7201,25465,23.3,0,0,122,315,1,1,2,1,,12,,0,2,11,5,11,7,16,25,11,18,0,0,0,6,100,0,0,0,213675,45542,33200,20000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68547369,,10500,10500,10500, 36 months,8.49,331.42,B,B1,Strategic Account Manager,4 years,MORTGAGE,60000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547369,,debt_consolidation,Debt consolidation,250xx,WV,15.39,1,May-98,685,689,0,19,35,13,1,10760,62.6,19,w,0,0,11737.50136,11737.5,10500,1237.5,0,0,0,17-Dec,4458.64,,19-Mar,719,715,0,,1,Individual,,,,0,0,107112,2,4,0,0,38,10578,46,1,2,3415,53,17200,0,0,1,3,8926,3707,53.1,0,0,107,139,1,1,5,1,72,5,26,0,2,4,3,5,5,6,8,5,13,0,0,0,2,84.2,0,0,1,132044,21338,7900,23221,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68466869,,4575,4575,4575, 36 months,17.27,163.73,D,D3,2nd pressman,5 years,RENT,56000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466869,,house,Home buying,080xx,NJ,10.03,1,1-May,665,669,1,,,12,0,2380,27,17,w,0,0,1659.25,1659.25,1044.77,614.48,0,0,0,16-Nov,163.73,,17-Sep,529,525,0,22,1,Individual,,,,0,7233,2380,1,0,0,0,28,0,0,2,11,364,27,8900,0,1,2,11,198,400,71,0,0,28,175,5,5,1,12,,2,,0,3,12,5,5,1,12,15,8,12,,0,1,2,100,33.3,0,0,8900,2380,1200,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68496812,,5000,5000,5000, 36 months,11.48,164.84,B,B5,Direct Support Professional,1 year,RENT,17000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496812,,other,Other,031xx,NH,27.9,0,11-Aug,690,694,1,,,8,0,6378,44.3,11,w,0,0,5852.44151,5852.44,5000,852.44,0,0,0,18-Mar,1739.41,,18-Mar,634,630,0,,1,Individual,,,,0,0,55327,3,2,1,1,2,48949,99,2,3,64,68,14400,0,4,2,4,6916,2736,2.3,0,0,52,45,2,2,0,30,,4,,0,1,5,1,1,4,6,7,5,8,0,0,0,3,100,0,0,0,63456,55327,2800,49056,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68436907,,8000,8000,8000, 36 months,6.99,246.99,A,A3,,,MORTGAGE,45000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436907,,home_improvement,Home improvement,028xx,RI,15.15,0,2-Sep,790,794,0,,,12,0,5890,23.7,26,f,0,0,8890.660307,8890.66,8000,890.66,0,0,0,19-Jan,246.61,,19-Jan,674,670,0,,1,Individual,,,,0,0,317061,0,1,1,2,8,101301,79,0,0,2696,54,24900,0,0,0,2,28824,7004,27.8,0,0,112,159,26,8,1,37,,,,0,1,3,3,12,8,8,17,3,12,0,0,0,1,100,0,0,0,357341,107191,9700,107711,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68496925,,5000,5000,5000, 36 months,11.99,166.05,C,C1,Dental Assistant,1 year,RENT,30000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496925,,debt_consolidation,Debt consolidation,208xx,MD,9.16,0,5-Apr,675,679,0,29,53,12,2,5426,28.3,15,w,0,0,5320.27,5320.27,4193.7,945.52,0,181.05,32.589,18-Aug,166.05,,19-Mar,564,560,0,67,1,Individual,,,,0,0,5426,0,0,0,0,,0,,2,8,1946,28,19200,0,0,2,8,493,464,84.5,0,0,,128,9,9,0,9,,9,29,1,3,7,4,5,0,12,15,7,12,0,0,0,2,86.7,33.3,0,0,19200,5426,3000,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68476567,,9075,9075,9075, 36 months,5.32,273.3,A,A1,Advanced Analyst,10+ years,MORTGAGE,40000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476567,,credit_card,Credit card refinancing,594xx,MT,8.39,0,Sep-84,815,819,0,,,15,0,12854,16.3,26,w,0,0,9723.378687,9723.38,9075,648.38,0,0,0,17-Nov,3990.79,,19-Mar,799,795,0,,1,Individual,,,,0,0,100468,0,0,0,0,89,0,,0,0,5323,16,78700,0,0,0,0,8372,39646,24.5,0,0,146,375,34,34,3,34,,,,0,4,4,5,11,4,13,19,4,15,0,0,0,0,100,0,0,0,186900,12854,52500,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68547291,,24000,24000,24000, 60 months,12.88,544.61,C,C2,Speech Language Pathologist,2 years,MORTGAGE,75181.21,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547291,,debt_consolidation,Debt consolidation,242xx,VA,31.57,0,Feb-00,720,724,1,,,13,0,17497,44.4,37,w,10620.82,10620.82,20772.46,20772.46,13379.18,7393.28,0,0,0,19-Mar,544.61,19-Apr,19-Mar,639,635,0,,1,Individual,,,,0,0,276355,1,5,0,4,22,63173,59,1,1,11067,55,39400,0,4,1,5,23030,12303,58.7,0,0,157,190,1,1,4,1,,1,,0,4,4,5,10,15,7,18,4,13,0,0,0,1,100,60,0,0,354971,80670,29800,107671,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68616851,,12500,12500,12500, 36 months,7.49,388.78,A,A4,manager,10+ years,RENT,52000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616851,,credit_card,Credit card refinancing,945xx,CA,6.83,0,4-Apr,705,709,0,,,5,0,10009,80.7,7,w,0,0,13622.93887,13622.94,12500,1122.94,0,0,0,17-Jul,7026.68,,19-Mar,719,715,0,,1,Individual,,,,0,0,10009,0,0,0,0,,0,,0,0,6158,81,12400,0,0,0,0,2002,754,91,0,0,,140,26,26,0,133,,,,0,2,3,2,2,0,5,7,4,5,0,0,0,0,100,100,0,0,12400,10009,8400,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68375498,,19600,19600,19600, 60 months,15.77,474.25,D,D1,Sales representative,8 years,MORTGAGE,80000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68375498,,debt_consolidation,Debt consolidation,038xx,NH,18.99,0,3-Oct,710,714,1,,,15,0,11038,81.1,26,w,0,0,15201.89,15201.89,7248.65,6073.27,142.26,1737.71,312.7878,18-Jun,497.96,,18-Nov,614,610,0,,1,Individual,,,,0,0,341767,1,4,2,4,5,30775,70,0,2,2256,73,13200,2,1,1,8,24412,826,90.4,0,0,121,146,13,5,2,18,,1,,0,6,8,6,10,8,9,16,8,15,0,0,0,2,100,100,0,0,364600,41813,10100,43708,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68466830,,35000,35000,35000, 36 months,13.99,1196.05,C,C4,Truck driver ,2 years,MORTGAGE,90000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466830,,debt_consolidation,Debt consolidation,347xx,FL,10.97,0,12-May,740,744,0,,,5,0,2193,12.3,7,w,0,0,43771.29352,43771.29,35000,8771.29,0,0,0,18-Dec,7315.86,,18-Dec,759,755,0,,1,Individual,,,,0,0,201577,0,1,0,1,14,8496,84,1,2,0,38,17900,0,1,1,3,40315,8000,0,0,0,43,33,9,9,1,18,,3,,0,0,1,1,2,2,3,4,1,5,0,0,0,1,100,0,0,0,225820,10689,8000,10070,,,,,,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3,213.98,17-Sep,17-Dec,17-Sep,3,18,Late (16-30 days),641.94,18761.48,275.35,Cash,N,,,,,,
68593616,,28000,28000,28000, 60 months,8.49,574.33,B,B1,Client Service Manager,1 year,MORTGAGE,75000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68593616,,debt_consolidation,Debt consolidation,301xx,GA,24.83,0,4-Jan,685,689,0,29,,16,0,18002,72,23,w,0,0,32339.77247,32339.77,28000,4339.77,0,0,0,18-Apr,17440.21,,18-Jul,694,690,0,,1,Individual,,,,0,428,365724,0,4,1,1,10,63294,74,1,1,7762,74,25000,6,1,6,3,22858,1024,91.8,0,0,143,101,8,8,3,27,,0,29,0,4,10,4,5,8,10,12,10,16,0,0,0,2,95.7,75,0,0,406511,81296,12500,85509,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68547492,,14000,14000,14000, 60 months,15.77,338.75,D,D1,Business Systems Analyst,1 year,RENT,45500,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547492,,debt_consolidation,Debt consolidation,770xx,TX,19.24,0,Jun-81,690,694,0,39,,10,0,6297,25.9,12,w,0,0,8888.09,8888.09,4545.51,3892.58,0,450,81,18-Feb,338.75,,19-Mar,569,565,0,,1,Individual,,,,0,200,37485,2,3,1,1,5,28603,97,1,3,3619,65,24300,3,0,5,5,4165,14431,28.9,0,0,33,414,6,5,0,15,39,5,39,0,3,4,4,5,3,6,8,4,10,0,0,0,3,91.7,0,0,0,57447,37485,20300,29581,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,18-Jun,ACTIVE,18-Jun,4486,45,18
68547446,,16000,16000,16000, 36 months,9.8,514.78,B,B3,,,MORTGAGE,99906,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547446,,credit_card,Credit card refinancing,117xx,NY,6.97,0,Jul-93,660,664,1,24,54,10,1,12632,69.8,26,f,0,0,18510.04665,18510.05,16000,2510.05,0,0,0,19-Jan,514.53,,19-Feb,554,550,0,79,1,Individual,,,,0,0,426371,2,1,1,1,8,4237,85,3,5,1750,73,18100,2,0,3,6,42637,82,96.4,0,0,8,269,0,0,4,3,78,0,78,3,2,5,2,9,1,8,21,5,10,0,0,0,4,80.8,100,0,0,493100,16869,2300,5000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68537494,,14000,14000,14000, 36 months,5.32,421.61,A,A1,Senior Brand Manager,4 years,RENT,120000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537494,,debt_consolidation,Debt consolidation,941xx,CA,6.73,0,Nov-99,775,779,0,,,13,0,15686,16.9,20,w,0,0,14937.23902,14937.24,14000,937.24,0,0,0,18-Jul,320.89,,18-Sep,724,720,0,,1,Individual,,,,0,0,16909,0,1,0,0,27,1223,23,2,4,8082,18,58000,0,1,0,4,1409,26324,15.1,0,0,184,193,7,7,0,13,,13,,0,4,8,4,7,2,12,18,10,13,0,0,0,2,100,0,0,0,63281,16909,38200,5281,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68366933,,24000,24000,24000, 36 months,8.49,757.51,B,B1,nutritionist,8 years,MORTGAGE,72000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366933,,debt_consolidation,Debt consolidation,770xx,TX,22.8,0,Aug-97,715,719,0,52,,16,0,20014,34.3,52,w,0,0,27064.65123,27064.65,24000,3064.65,0,0,0,18-May,6640.18,,19-Mar,789,785,0,,1,Individual,,,,0,0,74809,3,4,1,2,5,54795,57,4,6,9229,38,58400,2,0,4,8,4987,15186,56.9,0,0,220,134,3,3,0,3,,1,,0,3,3,5,7,31,12,21,4,16,0,0,0,5,98,40,0,0,120823,74809,35200,62423,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66574010,,35000,35000,35000, 36 months,13.99,1196.05,C,C4,RRT,6 years,OWN,75000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66574010,,debt_consolidation,Debt consolidation,346xx,FL,18.19,0,2-Sep,685,689,0,,,17,0,22755,69.6,32,w,0,0,36128.45,36128.45,35000,1128.45,0,0,0,16-Apr,33804.36,,17-Sep,689,685,0,,1,Individual,,,,0,0,52074,0,7,0,1,18,29319,80,0,2,10007,75,32700,0,0,0,3,3255,1200,94.9,0,0,70,159,18,18,1,28,,18,,0,5,6,5,9,16,10,15,7,17,0,0,0,0,100,100,0,0,69518,52074,23500,36818,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
